SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,MissingIncome,DebtBurden,IncomePerDependent,TotalLatePayments,CreditLinesPerAge,HighUtilization,LogIncome,LogDebtBurden,Utilization_x_Late,Cluster,PD,RiskBucket,Score,Strategy,EL
0,0.9999999,79,0,0.0,5400.0,0,0,0,0,0.0,1,0.0,5400.0,0,0.0,1,8.594339400592892,0.0,0.0,0,0.05456516901883305,Low Risk,742,Low Risk - Standard Terms,0.0
0,0.229448971,60,0,0.357169322,8096.0,15,0,1,0,1.0,0,2891.642830912,4048.0,0,0.2459016393442623,0,8.999248901686114,7.96992583759355,0.0,0,0.019264326796175475,Low Risk,796,Premium - Increase Limit + Lower Interest,144.48245097131607
0,0.11045178,63,0,0.311815713,11416.0,20,0,1,1,1.0,0,3559.688179608,5708.0,1,0.3125,0,9.342858751676328,8.177709114042974,0.11045178,0,0.03626415854941792,Low Risk,763,Premium - Increase Limit + Lower Interest,362.6415854941792
0,0.001749913,85,0,1.0,5400.0,4,0,0,0,0.0,1,5400.0,5400.0,0,0.046511627906976744,0,8.594339400592892,8.594339400592892,0.0,0,0.007768719645388734,Low Risk,842,Premium - Increase Limit + Lower Interest,15.537439290777469
0,0.192080876,34,0,0.402780387,5322.0,8,0,1,0,4.0,0,2143.597219614,1064.4,0,0.22857142857142856,0,8.579792333172758,7.670707037326191,0.0,0,0.02192055490428607,Low Risk,789,Premium - Increase Limit + Lower Interest,87.68221961714428
0,0.0,58,0,0.151310457,3700.0,6,0,1,0,0.0,0,559.8486909000001,3700.0,0,0.1016949152542373,0,8.216358332386156,6.329451155952822,0.0,0,0.010266470264315592,Low Risk,828,Premium - Increase Limit + Lower Interest,30.799410792946777
0,0.661195142,59,0,0.709907014,8710.0,20,0,5,0,0.0,0,6183.29009194,8710.0,0,0.3333333333333333,0,9.072341873818893,8.729767499247869,0.0,0,0.08573249845896161,Low Risk,718,Low Risk - Standard Terms,1028.7899815075393
0,0.138601336,46,0,0.641245358,3500.0,23,0,2,0,0.0,0,2244.358753,3500.0,0,0.48936170212765956,0,8.160803920954665,7.716620588300421,0.0,0,0.03192262734095981,Low Risk,770,Premium - Increase Limit + Lower Interest,367.1102144210378
0,0.10603311,60,0,0.139124058,15000.0,7,0,1,0,0.0,0,2086.86087,15000.0,0,0.11475409836065574,0,9.61587214452889,7.64389531364068,0.0,0,0.007631575306703586,Low Risk,843,Premium - Increase Limit + Lower Interest,26.71051357346255
0,0.840257721,33,1,0.561643836,2700.0,8,0,0,0,0.0,0,1516.4383572,2700.0,1,0.23529411764705882,1,7.901377353792616,7.324778900823579,0.840257721,0,0.21689898822020068,Medium Risk,664,Approve with High Interest + Low Limit,1214.6343340331239
0,0.0,43,0,0.0,2300.0,8,0,0,0,1.0,0,0.0,1150.0,0,0.18181818181818182,0,7.741099090035366,0.0,0.0,0,0.013905607146634205,Low Risk,813,Premium - Increase Limit + Lower Interest,55.62242858653682
0,0.429343707,73,0,0.335827216,7083.0,23,0,0,0,0.0,0,2378.6641709279997,7083.0,0,0.3108108108108108,0,8.865593998902725,7.774714652057221,0.0,0,0.026809806253595584,Low Risk,779,Premium - Increase Limit + Lower Interest,308.3127719163492
0,0.0,50,0,0.0,1200.0,4,0,0,0,0.0,0,0.0,1200.0,0,0.0784313725490196,0,7.0909098220799835,0.0,0.0,0,0.01300910844293572,Low Risk,816,Premium - Increase Limit + Lower Interest,26.01821688587144
0,0.9999999,56,0,340.0,5400.0,5,0,0,1,0.0,1,1836000.0,5400.0,1,0.08771929824561403,1,8.594339400592892,14.423100394824734,0.9999999,0,0.18530427203852445,Medium Risk,674,Low Risk - Standard Terms,648.5649521348355
0,0.000212721,57,0,0.165278241,3000.0,4,0,0,0,2.0,0,495.834723,1000.0,0,0.06896551724137931,0,8.006700845440367,6.208257421494075,0.0,0,0.010772592848914552,Low Risk,825,Premium - Increase Limit + Lower Interest,21.545185697829105
0,0.008246998,52,0,0.363145096,3700.0,3,0,1,0,2.0,0,1343.6368552,1233.3333333333333,0,0.05660377358490566,0,8.216358332386156,7.203879259446592,0.0,0,0.01208769778192047,Low Risk,820,Premium - Increase Limit + Lower Interest,18.131546672880706
0,0.068769134,67,0,0.291585421,6666.0,13,0,2,0,3.0,0,1943.7084163860002,1666.5,0,0.19117647058823528,0,8.80492526261806,7.572867330359753,0.0,0,0.009359857988318135,Low Risk,833,Premium - Increase Limit + Lower Interest,60.839076924067875
0,0.484589112,37,0,0.373803742,7000.0,10,0,1,0,2.0,0,2616.626194,2333.3333333333335,0,0.2631578947368421,0,8.853808274977197,7.870023153234888,0.0,0,0.037739948543924366,Low Risk,761,Premium - Increase Limit + Lower Interest,188.69974271962184
0,0.01585557,64,0,0.112411607,4100.0,10,0,1,0,0.0,0,460.8875887,4100.0,0,0.15384615384615385,0,8.31898612539206,6.135321546973798,0.0,0,0.009735812122539584,Low Risk,831,Premium - Increase Limit + Lower Interest,48.679060612697924
0,0.0,25,1,0.05891636,1900.0,2,0,0,0,0.0,0,111.941084,1900.0,1,0.07692307692307693,0,7.550135342488429,4.726866302215276,0.0,0,0.06219961616000369,Low Risk,735,Low Risk - Standard Terms,62.19961616000369
1,0.0,60,3,0.292697378,6750.0,5,1,1,2,0.0,0,1975.7073015,6750.0,6,0.08196721311475409,0,8.81744592104187,7.589187760363629,0.0,0,0.42803428730887877,High Risk,614,Decline / Collections,1070.085718272197
0,0.012461753,54,0,0.222196691,4351.0,11,0,1,0,0.0,0,966.777802541,4351.0,0,0.2,0,8.378390788535778,6.875002518098044,0.0,0,0.013564171160114775,Low Risk,814,Premium - Increase Limit + Lower Interest,74.60294138063126
0,0.132091359,36,0,0.461418307,3200.0,8,0,2,0,1.0,0,1476.5385824,1600.0,0,0.21621621621621623,0,8.071218539969863,7.298132862238799,0.0,0,0.02026988456945001,Low Risk,793,Premium - Increase Limit + Lower Interest,81.07953827780004
0,0.07087744,58,0,0.275158248,7740.0,18,0,1,0,0.0,0,2129.72483952,7740.0,0,0.3050847457627119,0,8.954286157204713,7.664217501058607,0.0,0,0.01317109962352685,Low Risk,815,Premium - Increase Limit + Lower Interest,118.53989661174165
1,0.960691923,42,0,1.241580483,3770.0,29,1,2,1,3.0,0,4680.75842091,942.5,2,0.6744186046511628,1,8.235095497258357,8.451429049306165,1.921383846,0,0.6962091642364705,High Risk,558,Decline / Collections,14133.04603400035
0,0.02966865,53,0,0.305562676,3900.0,15,0,1,1,0.0,0,1191.6944363999999,3900.0,1,0.2777777777777778,0,8.268988209506656,7.083970258863422,0.02966865,0,0.05498116821654897,Low Risk,742,Low Risk - Standard Terms,412.3587616241173
0,0.9999999,34,0,1.810841984,2600.0,7,0,2,0,0.0,0,4708.1891584,2600.0,0,0.2,1,7.8636512654486515,8.457271018984455,0.0,0,0.11459377634266339,Low Risk,702,Low Risk - Standard Terms,561.5095040790505
0,0.053967137,68,1,0.74690124,2500.0,9,0,1,0,0.0,0,1867.2531000000001,2500.0,1,0.13043478260869565,0,7.824445930877619,7.532759102115861,0.053967137,0,0.04466054242384035,Low Risk,753,Premium - Increase Limit + Lower Interest,200.97244090728157
0,0.9999999,47,0,0.757432255,3800.0,2,1,0,3,2.0,0,2878.242569,1266.6666666666667,4,0.041666666666666664,1,8.24301946898925,7.965282541665249,3.9999996,0,0.5905826098802442,High Risk,581,Decline / Collections,826.8156538323419
0,0.034868996,81,0,0.017391304,4484.0,6,0,0,0,0.0,0,77.982607136,4484.0,0,0.07317073170731707,0,8.408493774492896,4.3692276653921835,0.0,0,0.007514966466173168,Low Risk,844,Premium - Increase Limit + Lower Interest,22.544899398519505
0,0.294756011,59,0,0.563535912,4886.0,20,0,3,0,3.0,0,2753.4364660319998,1221.5,0,0.3333333333333333,0,8.494333897270154,7.920968151129241,0.0,0,0.02542231188220201,Low Risk,782,Premium - Increase Limit + Lower Interest,254.2231188220201
1,0.76147208,46,0,0.494569902,5800.0,7,0,1,0,2.0,0,2868.5054316,1933.3333333333333,0,0.14893617021276595,0,8.665785595466064,7.961894970419949,0.0,0,0.05440929054994705,Low Risk,742,Low Risk - Standard Terms,228.5190203097776
0,0.009004321,46,0,0.017327557,3000.0,7,0,0,0,0.0,0,51.982671,3000.0,0,0.14893617021276595,0,8.006700845440367,3.969964897824156,0.0,0,0.012977262692365606,Low Risk,816,Premium - Increase Limit + Lower Interest,45.42041942327962
0,0.528879393,59,0,0.639218915,8500.0,19,0,1,0,0.0,0,5433.3607775,8500.0,0,0.31666666666666665,0,9.04793908261736,8.600497180402938,0.0,0,0.055292852862647006,Low Risk,741,Low Risk - Standard Terms,630.3385226341758
0,0.408433359,42,0,0.468075437,4400.0,7,0,1,0,1.0,0,2059.5319228,2200.0,0,0.16279069767441862,0,8.38958706681109,7.63071944340334,0.0,0,0.03569002248691942,Low Risk,764,Premium - Increase Limit + Lower Interest,124.91507870421798
0,0.019811546,56,0,0.067488752,6000.0,19,0,1,0,0.0,0,404.932512,6000.0,0,0.3333333333333333,0,8.699681400989514,6.006186919183575,0.0,0,0.014989643526266002,Low Risk,809,Premium - Increase Limit + Lower Interest,142.401613499527
0,0.0,56,1,0.500549945,10000.0,8,0,2,0,2.0,0,5005.49945,3333.3333333333335,1,0.14035087719298245,0,9.210440366976517,8.518492237290666,0.0,0,0.03625136886150105,Low Risk,764,Premium - Increase Limit + Lower Interest,145.0054754460042
0,0.018324672,46,0,1131.0,5400.0,7,0,0,0,0.0,1,6107400.0,5400.0,0,0.14893617021276595,0,8.594339400592892,15.625011872404269,0.0,0,0.01100961222864565,Low Risk,824,Premium - Increase Limit + Lower Interest,38.53364280025977
0,0.982120773,51,0,0.328345802,9623.0,9,0,2,0,1.0,0,3159.671652646,4811.5,0,0.17307692307692307,1,9.172015257654515,8.058539832301463,0.0,0,0.06623969151222972,Low Risk,732,Low Risk - Standard Terms,417.31005652704727
0,0.008867272,58,0,0.256641604,5984.0,10,0,1,0,1.0,0,1535.743358336,2992.0,0,0.1694915254237288,0,8.697011617992073,7.337420753888077,0.0,0,0.010387803363393538,Low Risk,827,Premium - Increase Limit + Lower Interest,51.939016816967694
0,0.723202695,30,0,12.31840796,200.0,9,0,2,0,0.0,0,2463.681592,200.0,0,0.2903225806451613,0,5.303304908059076,7.809817906530986,0.0,0,0.06981263936342393,Low Risk,729,Low Risk - Standard Terms,376.9882525624892
0,0.065258947,53,0,0.172982774,5514.0,13,0,1,0,0.0,0,953.827015836,5514.0,0,0.24074074074074073,0,8.615226931687603,6.861530188823497,0.0,0,0.013175507217792,Low Risk,815,Premium - Increase Limit + Lower Interest,85.640796915648
0,0.046441004,41,0,0.447881961,2100.0,3,0,1,0,0.0,0,940.5521181,2100.0,0,0.07142857142857142,0,7.650168700845001,6.847529703017565,0.0,0,0.013893323278168336,Low Risk,813,Premium - Increase Limit + Lower Interest,20.839984917252504
0,0.0,53,0,0.37652226,5008.0,12,0,2,0,2.0,0,1885.62347808,1669.3333333333333,0,0.2222222222222222,0,8.518991573357617,7.542543990790073,0.0,0,0.01636649423906923,Low Risk,804,Premium - Increase Limit + Lower Interest,98.19896543441537
0,0.81821487,66,0,0.098320813,4525.0,12,0,0,0,0.0,0,444.90167882500003,4525.0,0,0.1791044776119403,1,8.417593826193484,6.100098476652134,0.0,0,0.0464182915805809,Low Risk,751,Premium - Increase Limit + Lower Interest,389.9136492768796
0,0.428398505,45,0,0.339366516,3756.0,8,0,1,0,0.0,0,1274.660634096,3756.0,0,0.17391304347826086,0,8.231376045573969,7.151219467791093,0.0,0,0.033556959693683684,Low Risk,768,Premium - Increase Limit + Lower Interest,134.22783877473475
0,0.0,33,0,806.0,5400.0,6,0,1,0,0.0,1,4352400.0,5400.0,0,0.17647058823529413,0,8.594339400592892,15.286238204817263,0.0,0,0.01515488205498781,Low Risk,808,Premium - Increase Limit + Lower Interest,45.464646164963426
0,0.851893513,31,0,0.155576382,3200.0,2,0,0,0,0.0,0,497.84442240000004,3200.0,0,0.0625,1,8.071218539969863,6.212294268380902,0.0,0,0.07985198457812846,Low Risk,722,Low Risk - Standard Terms,111.79277840937985
0,0.227737854,53,0,1.372434018,3750.0,12,0,2,0,0.0,0,5146.627567500001,3750.0,0,0.2222222222222222,0,8.229777750081887,8.546291221013515,0.0,0,0.037457449565974396,Low Risk,762,Premium - Increase Limit + Lower Interest,224.74469739584637
0,0.034390557,65,0,0.225815144,3710.0,10,0,0,0,1.0,0,837.77418424,1855.0,0,0.15151515151515152,0,8.219056661060598,6.73194152153936,0.0,0,0.010017091419818396,Low Risk,829,Premium - Increase Limit + Lower Interest,50.08545709909198
0,0.132956425,48,0,0.630987182,4446.0,7,0,1,0,2.0,0,2805.3690111720002,1482.0,0,0.14285714285714285,0,8.399984990510696,7.93964675991764,0.0,0,0.01847619361332914,Low Risk,798,Premium - Increase Limit + Lower Interest,64.66667764665199
0,0.9999999,67,0,0.384271513,17000.0,9,0,3,0,0.0,0,6532.615721,17000.0,0,0.1323529411764706,1,9.741027444837728,8.78471577821847,0.0,0,0.03981439480666944,Low Risk,759,Premium - Increase Limit + Lower Interest,250.83068728201746
0,0.030848458,61,0,1732.0,5400.0,9,0,1,0,0.0,1,9352800.0,5400.0,0,0.14516129032258066,0,8.594339400592892,16.051186428594594,0.0,0,0.009985124792645952,Low Risk,829,Premium - Increase Limit + Lower Interest,44.93306156690679
0,0.35698725,67,0,0.10936357,2733.0,2,0,0,0,0.0,0,298.89063681,2733.0,0,0.029411764705882353,0,7.913521017283895,5.70341786422723,0.0,0,0.01870085661782569,Low Risk,798,Premium - Increase Limit + Lower Interest,18.700856617825693
0,0.103955339,59,0,0.241543734,6710.0,17,0,2,0,1.0,0,1620.75845514,3355.0,0,0.2833333333333333,0,8.811503250158239,7.391266305669832,0.0,0,0.013646719952912618,Low Risk,814,Premium - Increase Limit + Lower Interest,115.99711959975726
0,0.879864636,61,0,456.0,5400.0,6,0,0,0,0.0,1,2462400.0,5400.0,0,0.0967741935483871,1,8.594339400592892,14.716647448174532,0.0,0,0.0474169963548955,Low Risk,750,Premium - Increase Limit + Lower Interest,199.1513846905611
0,0.0,59,0,0.033996762,10500.0,9,0,0,0,0.0,0,356.966001,10500.0,0,0.15,0,9.259225769705994,5.88043801261709,0.0,0,0.01048744105339265,Low Risk,827,Premium - Increase Limit + Lower Interest,47.193484740266925
0,0.653869226,62,0,0.389566613,6229.0,6,0,1,0,3.0,0,2426.610432377,1557.25,0,0.09523809523809523,0,8.737131611781498,7.794662691356074,0.0,0,0.03328082322406358,Low Risk,768,Premium - Increase Limit + Lower Interest,119.81096360662889
0,0.042296246,42,0,0.268591772,7583.0,13,0,2,0,3.0,0,2036.731407076,1895.75,0,0.3023255813953488,0,8.933796043934858,7.6195924126910075,0.0,0,0.014238669855230467,Low Risk,811,Premium - Increase Limit + Lower Interest,92.55135405899803
0,0.005216938,74,0,1.0,0.0,4,0,0,0,0.0,0,0.0,0.0,0,0.05333333333333334,0,0.0,0.0,0.0,0,0.006672385554017636,Low Risk,850,Premium - Increase Limit + Lower Interest,13.344771108035271
0,0.397824817,55,0,0.116446579,9995.0,6,0,1,0,1.0,0,1163.883557105,4997.5,0,0.10714285714285714,0,9.209940291954844,7.060376410021536,0.0,0,0.023430519206239106,Low Risk,786,Premium - Increase Limit + Lower Interest,70.29155761871732
0,0.139435375,66,0,1824.0,5400.0,6,0,1,0,0.0,1,9849600.0,5400.0,0,0.08955223880597014,0,8.594339400592892,16.102941504713602,0.0,0,0.008405006704026914,Low Risk,838,Premium - Increase Limit + Lower Interest,25.215020112080744
0,0.0,41,2,0.287486179,20800.0,12,0,1,1,5.0,0,5979.7125232,3466.6666666666665,3,0.2857142857142857,0,9.942756341456828,8.696294990883546,0.0,0,0.16618922308903508,Medium Risk,680,Low Risk - Standard Terms,997.1353385342105
1,0.221007496,61,0,0.618258353,3800.0,10,0,2,0,0.0,0,2349.3817414,3800.0,0,0.16129032258064516,0,8.24301946898925,7.762333037094681,0.0,0,0.020002734927661255,Low Risk,794,Premium - Increase Limit + Lower Interest,100.01367463830627
0,0.030723037,37,0,0.513137558,5175.0,10,0,2,0,0.0,0,2655.48686265,5175.0,0,0.2631578947368421,0,8.551787836180736,7.884759800518333,0.0,0,0.017942013378415236,Low Risk,800,Premium - Increase Limit + Lower Interest,89.71006689207618
0,0.523856126,39,0,0.340653662,7740.0,13,0,1,0,1.0,0,2636.65934388,3870.0,0,0.325,0,8.954286157204713,7.8776471907006576,0.0,0,0.04865704746076298,Low Risk,748,Premium - Increase Limit + Lower Interest,379.5249701939512
0,0.0,51,0,0.355552363,6960.0,7,0,1,0,0.0,0,2474.6444464799997,6960.0,0,0.1346153846153846,0,8.848078421168667,7.814256023525334,0.0,0,0.011445149185265307,Low Risk,822,Premium - Increase Limit + Lower Interest,40.05802214842857
0,0.016361242,57,0,0.220898258,12000.0,24,0,1,0,2.0,0,2650.7790959999998,4000.0,0,0.41379310344827586,0,9.392745258631441,7.882986050702116,0.0,0,0.01395655591227246,Low Risk,812,Premium - Increase Limit + Lower Interest,167.4786709472695
0,0.014174482,74,0,0.037446286,3257.0,9,0,0,0,1.0,0,121.962553502,1628.5,0,0.12,0,8.08886878916199,4.811879865947047,0.0,0,0.010478713244029714,Low Risk,827,Premium - Increase Limit + Lower Interest,47.15420959813371
0,0.012472375,82,0,17.0,5400.0,9,0,0,0,0.0,1,91800.0,5400.0,0,0.10843373493975904,0,8.594339400592892,11.427378469795439,0.0,0,0.009750901276253608,Low Risk,831,Premium - Increase Limit + Lower Interest,43.87905574314124
0,0.317984571,64,0,0.251974347,18866.0,12,0,2,0,0.0,0,4753.748030502,18866.0,0,0.18461538461538463,0,9.845169643211612,8.466898983144743,0.0,0,0.015536504315529004,Low Risk,807,Premium - Increase Limit + Lower Interest,93.21902589317402
0,0.041004229,29,1,0.316184191,6666.0,12,0,1,0,0.0,0,2107.683817206,6666.0,1,0.4,0,8.80492526261806,7.653819248521665,0.041004229,0,0.04630422560675326,Low Risk,751,Premium - Increase Limit + Lower Interest,277.82535364051955
0,0.010522704,86,0,0.196695096,1875.0,10,0,1,0,0.0,0,368.803305,1875.0,0,0.11494252873563218,0,7.53689712956617,5.912971256176473,0.0,0,0.010543672652932478,Low Risk,827,Premium - Increase Limit + Lower Interest,52.718363264662386
0,0.195046916,33,0,0.398522382,2300.0,10,0,1,0,1.0,0,916.6014786000001,1150.0,0,0.29411764705882354,0,7.741099090035366,6.821763177191369,0.0,0,0.028521732779941654,Low Risk,776,Premium - Increase Limit + Lower Interest,142.60866389970826
0,0.033715834,66,0,0.382860867,3068.0,8,0,1,0,0.0,0,1174.617139956,3068.0,0,0.11940298507462686,0,8.029107054619736,7.069548514190095,0.0,0,0.00856351702559589,Low Risk,837,Premium - Increase Limit + Lower Interest,34.254068102383556
0,0.002205726,64,0,0.160641711,14024.0,17,0,1,0,0.0,0,2252.839355064,14024.0,0,0.26153846153846155,0,9.548596730390898,7.720390421014567,0.0,0,0.010427716225770154,Low Risk,827,Premium - Increase Limit + Lower Interest,88.63558791904632
0,0.034645112,65,0,0.125189985,12500.0,4,0,1,0,1.0,0,1564.8748125,6250.0,0,0.06060606060606061,0,9.433563920090563,7.3561999324229905,0.0,0,0.006482974863705399,Low Risk,850,Premium - Increase Limit + Lower Interest,12.965949727410797
1,0.944375952,41,5,0.285031155,6900.0,10,2,0,0,3.0,0,1966.7149694999998,1725.0,7,0.23809523809523808,1,8.839421607620602,7.584628234551811,6.6106316640000005,0,0.5899217165243271,High Risk,581,Decline / Collections,4129.452015670289
0,1.262719106,65,0,0.464468288,17800.0,20,0,3,0,1.0,0,8267.5355264,8900.0,0,0.30303030303030304,1,9.787009914477434,9.020212689676534,0.0,0,0.10609609896637205,Low Risk,706,Low Risk - Standard Terms,1485.3453855292087
0,0.077792264,27,1,0.206042956,2746.0,3,3,0,2,0.0,0,565.793957176,2746.0,6,0.10714285714285714,0,7.918264686095274,6.339995846461175,0.466753584,0,0.5918736458860927,High Risk,581,Decline / Collections,887.810468829139
0,0.212264597,32,0,0.087685915,25750.0,10,0,1,0,3.0,0,2257.91231125,6437.5,0,0.30303030303030304,0,10.156228740289281,7.722638698206838,0.0,0,0.020601344433216227,Low Risk,793,Premium - Increase Limit + Lower Interest,103.00672216608113
1,0.867949444,62,1,0.456806283,4583.0,15,0,1,0,3.0,0,2093.543194989,1145.75,1,0.23809523809523808,1,8.430327258394575,7.647090763229581,0.867949444,0,0.1658362147746602,Medium Risk,680,Low Risk - Standard Terms,1741.280255133932
0,0.319600499,61,0,0.00137228,5100.0,4,0,0,0,1.0,0,6.998628,2550.0,0,0.06451612903225806,0,8.537191877922927,2.0792700269720292,0.0,0,0.019392562912334273,Low Risk,796,Premium - Increase Limit + Lower Interest,38.78512582466855
0,0.160904619,65,0,0.004999929,70000.0,4,0,0,0,1.0,0,349.99503,35000.0,0,0.06060606060606061,0,11.156264806643742,5.860772063821459,0.0,0,0.00908920152695518,Low Risk,834,Premium - Increase Limit + Lower Interest,18.178403053910362
0,0.280571731,52,0,0.089955022,2000.0,7,0,0,0,0.0,0,179.910044,2000.0,0,0.1320754716981132,0,7.601402334583733,5.197999913247998,0.0,0,0.020426096013446065,Low Risk,793,Premium - Increase Limit + Lower Interest,71.49133604706122
0,0.469248033,42,1,0.168598939,5088.0,9,0,0,0,0.0,0,857.831401632,5088.0,1,0.20930232558139536,0,8.534836626588833,6.755572629882037,0.469248033,0,0.08140597254861105,Low Risk,721,Low Risk - Standard Terms,366.32687646874973
0,0.046224118,52,0,0.139815533,11600.0,11,0,2,0,0.0,0,1621.8601827999998,11600.0,0,0.20754716981132076,0,9.358846580275406,7.3919454164223,0.0,0,0.012261009987764271,Low Risk,819,Premium - Increase Limit + Lower Interest,67.4355549327035
0,0.016842105,58,0,0.096195977,5020.0,9,0,0,0,0.0,0,482.90380454,5020.0,0,0.15254237288135594,0,8.521384396034705,6.181886136012631,0.0,0,0.011636714048548647,Low Risk,822,Premium - Increase Limit + Lower Interest,52.36521321846891
0,0.785020281,29,2,0.323823458,4100.0,7,2,0,0,0.0,0,1327.6761778,4100.0,4,0.23333333333333334,0,8.31898612539206,7.191938370483425,3.140081124,0,0.5297415061091876,High Risk,594,Decline / Collections,2224.914325658588
0,0.0,35,0,0.33406406,8210.0,7,0,1,0,1.0,0,2742.6659326,4105.0,0,0.19444444444444445,0,9.01322999770879,7.91705023675499,0.0,0,0.013262467814194165,Low Risk,815,Premium - Increase Limit + Lower Interest,46.41863734967958
